Longitude,Latitude,Pixel,Scan
24.1192234,-3.45217405,2900,87600
24.1426357,-3.4536704,3000,87600
24.1660503,-3.4551614,3100,87600
24.1894673,-3.45664706,3200,87600
24.212887,-3.45812737,3300,87600
24.2363094,-3.45960236,3400,87600
24.2597348,-3.46107202,3500,87600
24.2831633,-3.46253637,3600,87600
24.3065951,-3.46399542,3700,87600
24.3300303,-3.46544917,3800,87600
24.3534691,-3.46689763,3900,87600
24.3766773,-3.4683264,3999,87600
23.4400519,-3.42235564,0,87700
23.46347,-3.42401143,100,87700
23.4868857,-3.42566153,200,87700
23.5102991,-3.42730597,300,87700
23.5337102,-3.42894474,400,87700
23.5571194,-3.43057788,500,87700
23.5805267,-3.43220538,600,87700
23.6039324,-3.43382726,700,87700
23.6273366,-3.43544354,800,87700
23.6507394,-3.43705423,900,87700
23.674141,-3.43865933,1000,87700
23.6975417,-3.44025887,1100,87700
23.7209415,-3.44185285,1200,87700
23.7443406,-3.44344129,1300,87700
23.7677392,-3.44502419,1400,87700
23.7911375,-3.44660157,1500,87700
23.8145355,-3.44817344,1600,87700
23.8379336,-3.44973981,1700,87700
23.8613318,-3.45130069,1800,87700
23.8847303,-3.4528561,1900,87700
23.9081292,-3.45440604,2000,87700
23.9315288,-3.45595052,2100,87700
23.9549293,-3.45748956,2200,87700
23.9783306,-3.45902316,2300,87700
24.0017332,-3.46055134,2400,87700
24.025137,-3.4620741,2500,87700
24.0485423,-3.46359145,2600,87700
24.0719492,-3.46510341,2700,87700
24.0953579,-3.46660998,2800,87700
24.1187685,-3.46811118,2900,87700
24.1421813,-3.46960701,3000,87700
24.1655964,-3.47109747,3100,87700
24.1890139,-3.47258259,3200,87700
24.2124341,-3.47406237,3300,87700
24.235857,-3.47553681,3400,87700
24.2592829,-3.47700593,3500,87700
24.2827119,-3.47846974,3600,87700
24.3061442,-3.47992823,3700,87700
24.3295799,-3.48138143,3800,87700
24.3530193,-3.48282933,3900,87700
24.3762279,-3.48425755,3999,87700
23.439586,-3.43837286,0,87800
23.4630044,-3.44002893,100,87800
23.4864202,-3.44167932,200,87800
23.5098338,-3.44332404,300,87800
23.5332452,-3.44496309,400,87800
23.5566546,-3.44659651,500,87800
23.5800621,-3.44822428,600,87800
23.603468,-3.44984644,700,87800
23.6268724,-3.45146299,800,87800
23.6502754,-3.45307394,900,87800
23.6736773,-3.45467931,1000,87800
23.6970781,-3.45627911,1100,87800
23.7204782,-3.45787335,1200,87800
23.7438775,-3.45946204,1300,87800
23.7672763,-3.4610452,1400,87800
23.7906748,-3.46262283,1500,87800
23.8140731,-3.46419495,1600,87800
23.8374713,-3.46576157,1700,87800
23.8608697,-3.46732269,1800,87800
23.8842684,-3.46887834,1900,87800
23.9076676,-3.47042852,2000,87800
23.9310675,-3.47197324,2100,87800
23.9544681,-3.47351251,2200,87800
23.9778697,-3.47504634,2300,87800
24.0012725,-3.47657474,2400,87800
24.0246765,-3.47809773,2500,87800
24.048082,-3.4796153,2600,87800
24.0714891,-3.48112748,2700,87800
24.0948981,-3.48263427,2800,87800
24.1183089,-3.48413568,2900,87800
24.1417219,-3.48563172,3000,87800
24.1651372,-3.4871224,3100,87800
24.188555,-3.48860772,3200,87800
24.2119754,-3.4900877,3300,87800
24.2353985,-3.49156235,3400,87800
24.2588247,-3.49303167,3500,87800
24.2822539,-3.49449567,3600,87800
24.3056864,-3.49595436,3700,87800
24.3291224,-3.49740774,3800,87800
24.352562,-3.49885584,3900,87800
24.3757709,-3.50028424,3999,87800
23.4391195,-3.45436496,0,87900
23.4625381,-3.45602099,100,87900
23.4859543,-3.45767132,200,87900
23.5093681,-3.45931599,300,87900
23.5327798,-3.46095499,400,87900
23.5561895,-3.46258834,500,87900
23.5795973,-3.46421605,600,87900
23.6030035,-3.46583814,700,87900
23.6264081,-3.46745463,800,87900
23.6498115,-3.46906551,900,87900
23.6732136,-3.47067081,1000,87900
23.6966148,-3.47227053,1100,87900
23.7200151,-3.47386469,1200,87900
23.7434147,-3.4754533,1300,87900
23.7668138,-3.47703638,1400,87900
23.7902126,-3.47861392,1500,87900
23.8136112,-3.48018595,1600,87900
23.8370098,-3.48175248,1700,87900
23.8604085,-3.48331351,1800,87900
23.8838075,-3.48486906,1900,87900
23.9072071,-3.48641914,2000,87900
23.9306072,-3.48796375,2100,87900
23.9540082,-3.48950292,2200,87900
23.9774101,-3.49103664,2300,87900
24.0008131,-3.49256494,2400,87900
24.0242175,-3.49408781,2500,87900
24.0476233,-3.49560527,2600,87900
24.0710308,-3.49711734,2700,87900
24.0944401,-3.498624,2800,87900
24.1178513,-3.50012529,2900,87900
24.1412646,-3.50162121,3000,87900
24.1646803,-3.50311175,3100,87900
24.1880984,-3.50459695,3200,87900
24.2115191,-3.5060768,3300,87900
24.2349426,-3.5075513,3400,87900
24.258369,-3.50902048,3500,87900
24.2817986,-3.51048434,3600,87900
24.3052315,-3.51194289,3700,87900
24.3286678,-3.51339613,3800,87900
24.3521077,-3.51484407,3900,87900
24.375317,-3.51627232,3999,87900
23.4386422,-3.47038708,0,88000
23.4620611,-3.47204328,100,88000
23.4854775,-3.47369378,200,88000
23.5088915,-3.47533861,300,88000
23.5323034,-3.47697777,400,88000
23.5557133,-3.47861129,500,88000
23.5791213,-3.48023916,600,88000
23.6025277,-3.48186141,700,88000
23.6259326,-3.48347804,800,88000
23.6493362,-3.48508907,900,88000
23.6727386,-3.48669452,1000,88000
23.6961399,-3.48829439,1100,88000
23.7195405,-3.48988869,1200,88000
23.7429403,-3.49147744,1300,88000
23.7663397,-3.49306065,1400,88000
23.7897386,-3.49463833,1500,88000
23.8131375,-3.49621049,1600,88000
23.8365363,-3.49777715,1700,88000
23.8599352,-3.49933831,1800,88000
23.8833345,-3.50089398,1900,88000
23.9067342,-3.50244418,2000,88000
23.9301346,-3.50398891,2100,88000
23.9535357,-3.5055282,2200,88000
23.9769379,-3.50706203,2300,88000
24.0003412,-3.50859044,2400,88000
24.0237458,-3.51011342,2500,88000
24.0471518,-3.51163099,2600,88000
24.0705595,-3.51314315,2700,88000
24.093969,-3.51464992,2800,88000
24.1173804,-3.51615131,2900,88000
24.140794,-3.51764732,3000,88000
24.1642099,-3.51913796,3100,88000
24.1876282,-3.52062324,3200,88000
24.2110492,-3.52210318,3300,88000
24.2344729,-3.52357777,3400,88000
24.2578996,-3.52504703,3500,88000
24.2813294,-3.52651097,3600,88000
24.3047625,-3.52796959,3700,88000
24.328199,-3.5294229,3800,88000
24.3516392,-3.53087092,3900,88000
24.3748487,-3.53229924,3999,88000
23.4381734,-3.48646812,0,88100
23.4615923,-3.48812484,100,88100
23.4850088,-3.48977587,200,88100
23.5084229,-3.49142122,300,88100
23.5318348,-3.4930609,400,88100
23.5552448,-3.49469492,500,88100
23.5786529,-3.49632331,600,88100
23.6020594,-3.49794607,700,88100
23.6254643,-3.49956321,800,88100
23.6488679,-3.50117474,900,88100
23.6722703,-3.50278069,1000,88100
23.6956718,-3.50438106,1100,88100
23.7190724,-3.50597586,1200,88100
23.7424723,-3.50756511,1300,88100
23.7658717,-3.50914881,1400,88100
23.7892707,-3.51072698,1500,88100
23.8126696,-3.51229963,1600,88100
23.8360684,-3.51386677,1700,88100
23.8594674,-3.51542841,1800,88100
23.8828668,-3.51698456,1900,88100
23.9062665,-3.51853524,2000,88100
23.929667,-3.52008045,2100,88100
23.9530682,-3.5216202,2200,88100
23.9764704,-3.52315451,2300,88100
23.9998737,-3.52468339,2400,88100
24.0232784,-3.52620683,2500,88100
24.0466845,-3.52772486,2600,88100
24.0700922,-3.52923749,2700,88100
24.0935018,-3.53074472,2800,88100
24.1169133,-3.53224656,2900,88100
24.1403269,-3.53374302,3000,88100
24.1637428,-3.53523411,3100,88100
24.1871612,-3.53671984,3200,88100
24.2105821,-3.53820022,3300,88100
24.2340059,-3.53967526,3400,88100
24.2574327,-3.54114496,3500,88100
24.2808625,-3.54260934,3600,88100
24.3042956,-3.5440684,3700,88100
24.3277322,-3.54552214,3800,88100
24.3511724,-3.54697059,3900,88100
24.374382,-3.54839933,3999,88100
23.4376841,-3.50258533,0,88200
23.461103,-3.50424266,100,88200
23.4845195,-3.5058943,200,88200
23.5079336,-3.50754025,300,88200
23.5313455,-3.50918053,400,88200
23.5547555,-3.51081516,500,88200
23.5781636,-3.51244415,600,88200
23.60157,-3.5140675,700,88200
23.6249749,-3.51568523,800,88200
23.6483785,-3.51729736,900,88200
23.6717809,-3.5189039,1000,88200
23.6951824,-3.52050485,1100,88200
23.7185829,-3.52210024,1200,88200
23.7419828,-3.52369006,1300,88200
23.7653822,-3.52527435,1400,88200
23.7887812,-3.52685309,1500,88200
23.81218,-3.52842631,1600,88200
23.8355789,-3.52999403,1700,88200
23.8589778,-3.53155624,1800,88200
23.8823771,-3.53311296,1900,88200
23.9057768,-3.5346642,2000,88200
23.9291772,-3.53620997,2100,88200
23.9525784,-3.53775028,2200,88200
23.9759806,-3.53928515,2300,88200
23.9993839,-3.54081457,2400,88200
24.0227884,-3.54233857,2500,88200
24.0461945,-3.54385715,2600,88200
24.0696022,-3.54537033,2700,88200
24.0930116,-3.5468781,2800,88200
24.1164231,-3.54838048,2900,88200
24.1398366,-3.54987748,3000,88200
24.1632525,-3.55136911,3100,88200
24.1866708,-3.55285538,3200,88200
24.2100917,-3.55433629,3300,88200
24.2335154,-3.55581186,3400,88200
24.2569421,-3.55728209,3500,88200
24.2803719,-3.55874699,3600,88200
24.3038049,-3.56020657,3700,88200
24.3272414,-3.56166084,3800,88200
24.3506816,-3.56310981,3900,88200
24.373891,-3.56453906,3999,88200
23.4372127,-3.51861154,0,88300
23.4606318,-3.52026909,100,88300
23.4840484,-3.52192094,200,88300
23.5074627,-3.52356711,300,88300
23.5308749,-3.5252076,400,88300
23.554285,-3.52684244,500,88300
23.5776933,-3.52847163,600,88300
23.6011,-3.53009518,700,88300
23.6245051,-3.53171311,800,88300
23.6479089,-3.53332544,900,88300
23.6713116,-3.53493217,1000,88300
23.6947132,-3.53653331,1100,88300
23.7181139,-3.53812889,1200,88300
23.741514,-3.5397189,1300,88300
23.7649136,-3.54130336,1400,88300
23.7883129,-3.54288229,1500,88300
23.8117119,-3.54445569,1600,88300
23.8351109,-3.54602358,1700,88300
23.8585101,-3.54758596,1800,88300
23.8819096,-3.54914285,1900,88300
23.9053095,-3.55069426,2000,88300
23.9287101,-3.5522402,2100,88300
23.9521116,-3.55378067,2200,88300
23.9755139,-3.5553157,2300,88300
23.9989174,-3.55684528,2400,88300
24.0223222,-3.55836944,2500,88300
24.0457285,-3.55988817,2600,88300
24.0691364,-3.56140149,2700,88300
24.0925461,-3.56290941,2800,88300
24.1159578,-3.56441194,2900,88300
24.1393715,-3.56590908,3000,88300
24.1627876,-3.56740085,3100,88300
24.1862061,-3.56888725,3200,88300
24.2096273,-3.5703683,3300,88300
24.2330512,-3.571844,3400,88300
24.2564781,-3.57331436,3500,88300
24.2799081,-3.57477939,3600,88300
24.3033414,-3.57623909,3700,88300
24.3267781,-3.57769348,3800,88300
24.3502185,-3.57914256,3900,88300
24.3734281,-3.58057194,3999,88300
23.4367406,-3.53462174,0,88400
23.4601599,-3.5362794,100,88400
23.4835768,-3.53793137,200,88400
23.5069914,-3.53957764,300,88400
23.5304038,-3.54121824,400,88400
23.5538142,-3.54285318,500,88400
23.5772227,-3.54448247,600,88400
23.6006296,-3.54610612,700,88400
23.624035,-3.54772415,800,88400
23.6474391,-3.54933657,900,88400
23.6708419,-3.55094339,1000,88400
23.6942438,-3.55254462,1100,88400
23.7176448,-3.55414028,1200,88400
23.7410452,-3.55573037,1300,88400
23.764445,-3.55731491,1400,88400
23.7878445,-3.55889392,1500,88400
23.8112438,-3.56046739,1600,88400
23.8346431,-3.56203535,1700,88400
23.8580425,-3.56359781,1800,88400
23.8814423,-3.56515476,1900,88400
23.9048425,-3.56670623,2000,88400
23.9282434,-3.56825223,2100,88400
23.951645,-3.56979277,2200,88400
23.9750477,-3.57132785,2300,88400
23.9984515,-3.57285749,2400,88400
24.0218565,-3.57438169,2500,88400
24.0452631,-3.57590047,2600,88400
24.0686712,-3.57741384,2700,88400
24.0920812,-3.5789218,2800,88400
24.1154931,-3.58042437,2900,88400
24.1389072,-3.58192155,3000,88400
24.1623235,-3.58341335,3100,88400
24.1857423,-3.58489979,3200,88400
24.2091637,-3.58638087,3300,88400
24.232588,-3.58785659,3400,88400
24.2560151,-3.58932698,3500,88400
24.2794454,-3.59079203,3600,88400
24.302879,-3.59225175,3700,88400
24.326316,-3.59370616,3800,88400
24.3497566,-3.59515525,3900,88400
24.3729666,-3.59658464,3999,88400
23.4362598,-3.55060694,0,88500
23.4596795,-3.55226451,100,88500
23.4830967,-3.55391638,200,88500
23.5065115,-3.55556255,300,88500
23.5299242,-3.55720304,400,88500
23.5533349,-3.55883787,500,88500
23.5767438,-3.56046705,600,88500
23.600151,-3.56209059,700,88500
23.6235568,-3.56370851,800,88500
23.6469611,-3.56532081,900,88500
23.6703643,-3.56692751,1000,88500
23.6937665,-3.56852862,1100,88500
23.7171679,-3.57012415,1200,88500
23.7405686,-3.57171412,1300,88500
23.7639688,-3.57329853,1400,88500
23.7873686,-3.5748774,1500,88500
23.8107682,-3.57645074,1600,88500
23.8341679,-3.57801856,1700,88500
23.8575676,-3.57958087,1800,88500
23.8809677,-3.58113768,1900,88500
23.9043683,-3.58268901,2000,88500
23.9277695,-3.58423485,2100,88500
23.9511715,-3.58577524,2200,88500
23.9745745,-3.58731016,2300,88500
23.9979786,-3.58883964,2400,88500
24.021384,-3.59036368,2500,88500
24.0447909,-3.5918823,2600,88500
24.0681995,-3.5933955,2700,88500
24.0916098,-3.5949033,2800,88500
24.1150221,-3.59640569,2900,88500
24.1384365,-3.5979027,3000,88500
24.1618532,-3.59939433,3100,88500
24.1852723,-3.60088058,3200,88500
24.2086941,-3.60236148,3300,88500
24.2321187,-3.60383702,3400,88500
24.2555462,-3.60530722,3500,88500
24.2789769,-3.60677208,3600,88500
24.3024108,-3.60823161,3700,88500
24.3258482,-3.60968582,3800,88500
24.3492892,-3.61113471,3900,88500
24.3724995,-3.6125639,3999,88500
23.4357925,-3.56670947,0,88600
23.4592122,-3.56836768,100,88600
23.4826294,-3.57002018,200,88600
23.5060443,-3.57166699,300,88600
23.529457,-3.57330812,400,88600
23.5528677,-3.57494359,500,88600
23.5762766,-3.5765734,600,88600
23.5996839,-3.57819756,700,88600
23.6230896,-3.5798161,800,88600
23.646494,-3.58142903,900,88600
23.6698972,-3.58303634,1000,88600
23.6932994,-3.58463807,1100,88600
23.7167008,-3.58623422,1200,88600
23.7401014,-3.5878248,1300,88600
23.7635016,-3.58940982,1400,88600
23.7869015,-3.5909893,1500,88600
23.8103011,-3.59256324,1600,88600
23.8337007,-3.59413166,1700,88600
23.8571005,-3.59569458,1800,88600
23.8805006,-3.59725199,1900,88600
23.9039012,-3.59880391,2000,88600
23.9273024,-3.60035035,2100,88600
23.9507044,-3.60189132,2200,88600
23.9741074,-3.60342683,2300,88600
23.9975115,-3.6049569,2400,88600
24.0209169,-3.60648153,2500,88600
24.0443238,-3.60800073,2600,88600
24.0677323,-3.60951451,2700,88600
24.0911426,-3.61102288,2800,88600
24.1145549,-3.61252585,2900,88600
24.1379693,-3.61402342,3000,88600
24.161386,-3.61551562,3100,88600
24.1848051,-3.61700244,3200,88600
24.2082269,-3.6184839,3300,88600
24.2316514,-3.61996001,3400,88600
24.255079,-3.62143076,3500,88600
24.2785096,-3.62289618,3600,88600
24.3019435,-3.62435627,3700,88600
24.3253809,-3.62581103,3800,88600
24.3488219,-3.62726048,3900,88600
24.3720322,-3.6286902,3999,88600
23.4353121,-3.58267148,0,88700
23.4587322,-3.58432949,100,88700
23.4821498,-3.58598179,200,88700
23.505565,-3.5876284,300,88700
23.5289781,-3.58926932,400,88700
23.5523892,-3.59090458,500,88700
23.5757985,-3.59253418,600,88700
23.5992061,-3.59415813,700,88700
23.6226122,-3.59577646,800,88700
23.646017,-3.59738916,900,88700
23.6694206,-3.59899626,1000,88700
23.6928232,-3.60059776,1100,88700
23.716225,-3.60219368,1200,88700
23.739626,-3.60378403,1300,88700
23.7630266,-3.60536882,1400,88700
23.7864268,-3.60694806,1500,88700
23.8098269,-3.60852177,1600,88700
23.8332269,-3.61008995,1700,88700
23.8566271,-3.61165262,1800,88700
23.8800276,-3.61320978,1900,88700
23.9034286,-3.61476146,2000,88700
23.9268302,-3.61630765,2100,88700
23.9502326,-3.61784837,2200,88700
23.973636,-3.61938362,2300,88700
23.9970406,-3.62091343,2400,88700
24.0204464,-3.62243779,2500,88700
24.0438537,-3.62395673,2600,88700
24.0672626,-3.62547024,2700,88700
24.0906734,-3.62697834,2800,88700
24.1140861,-3.62848104,2900,88700
24.1375009,-3.62997834,3000,88700
24.160918,-3.63147026,3100,88700
24.1843376,-3.6329568,3200,88700
24.2077598,-3.63443797,3300,88700
24.2311848,-3.63591379,3400,88700
24.2546128,-3.63738425,3500,88700
24.2780438,-3.63884938,3600,88700
24.3014782,-3.64030917,3700,88700
24.324916,-3.64176363,3800,88700
24.3483575,-3.64321278,3900,88700
24.3715682,-3.64464221,3999,88700
23.4348219,-3.59876818,0,88800
23.4582421,-3.6004267,100,88800
23.4816597,-3.60207952,200,88800
23.505075,-3.60372663,300,88800
23.5284882,-3.60536806,400,88800
23.5518993,-3.60700382,500,88800
23.5753086,-3.60863392,600,88800
23.5987163,-3.61025837,700,88800
23.6221225,-3.61187719,800,88800
23.6455273,-3.61349039,900,88800
23.6689309,-3.61509797,1000,88800
23.6923336,-3.61669997,1100,88800
23.7157354,-3.61829637,1200,88800
23.7391365,-3.6198872,1300,88800
23.7625371,-3.62147248,1400,88800
23.7859374,-3.6230522,1500,88800
23.8093374,-3.62462638,1600,88800
23.8327375,-3.62619503,1700,88800
23.8561377,-3.62775817,1800,88800
23.8795382,-3.6293158,1900,88800
23.9029392,-3.63086794,2000,88800
23.9263409,-3.63241459,2100,88800
23.9497433,-3.63395577,2200,88800
23.9731467,-3.63549149,2300,88800
23.9965513,-3.63702175,2400,88800
24.0199571,-3.63854657,2500,88800
24.0433645,-3.64006595,2600,88800
24.0667734,-3.64157991,2700,88800
24.0901842,-3.64308846,2800,88800
24.1135969,-3.6445916,2900,88800
24.1370117,-3.64608934,3000,88800
24.1604288,-3.6475817,3100,88800
24.1838484,-3.64906868,3200,88800
24.2072706,-3.65055028,3300,88800
24.2306956,-3.65202653,3400,88800
24.2541236,-3.65349743,3500,88800
24.2775547,-3.65496298,3600,88800
24.300989,-3.65642319,3700,88800
24.3244268,-3.65787808,3800,88800
24.3478683,-3.65932764,3900,88800
24.371079,-3.66075748,3999,88800
23.4343474,-3.61479766,0,88900
23.4577677,-3.61645656,100,88900
23.4811856,-3.61810975,200,88900
23.5046011,-3.61975723,300,88900
23.5280144,-3.62139903,400,88900
23.5514258,-3.62303515,500,88900
23.5748353,-3.62466561,600,88900
23.5982432,-3.62629042,700,88900
23.6216495,-3.6279096,800,88900
23.6450545,-3.62952315,900,88900
23.6684584,-3.63113109,1000,88900
23.6918612,-3.63273343,1100,88900
23.7152632,-3.63433018,1200,88900
23.7386646,-3.63592135,1300,88900
23.7620654,-3.63750696,1400,88900
23.7854658,-3.63908702,1500,88900
23.8088661,-3.64066154,1600,88900
23.8322664,-3.64223053,1700,88900
23.8556668,-3.64379399,1800,88900
23.8790675,-3.64535195,1900,88900
23.9024687,-3.64690441,2000,88900
23.9258705,-3.64845139,2100,88900
23.9492732,-3.64999289,2200,88900
23.9726768,-3.65152892,2300,88900
23.9960815,-3.6530595,2400,88900
24.0194876,-3.65458462,2500,88900
24.0428951,-3.65610432,2600,88900
24.0663043,-3.65761858,2700,88900
24.0897152,-3.65912743,2800,88900
24.1131281,-3.66063087,2900,88900
24.1365431,-3.66212892,3000,88900
24.1599605,-3.66362157,3100,88900
24.1833802,-3.66510884,3200,88900
24.2068027,-3.66659074,3300,88900
24.2302278,-3.66806727,3400,88900
24.253656,-3.66953845,3500,88900
24.2770873,-3.67100429,3600,88900
24.3005218,-3.67246478,3700,88900
24.3239598,-3.67391994,3800,88900
24.3474014,-3.67536979,3900,88900
24.3706124,-3.67679989,3999,88900
23.4338748,-3.63078916,0,89000
23.4572955,-3.63244788,100,89000
23.4807136,-3.63410088,200,89000
23.5041294,-3.63574818,300,89000
23.5275431,-3.63738979,400,89000
23.5509548,-3.63902572,500,89000
23.5743646,-3.64065599,600,89000
23.5977728,-3.6422806,700,89000
23.6211794,-3.64389958,800,89000
23.6445848,-3.64551293,900,89000
23.6679889,-3.64712066,1000,89000
23.6913921,-3.6487228,1100,89000
23.7147944,-3.65031934,1200,89000
23.7381961,-3.6519103,1300,89000
23.7615972,-3.6534957,1400,89000
23.784998,-3.65507554,1500,89000
23.8083986,-3.65664984,1600,89000
23.8317992,-3.65821861,1700,89000
23.8552,-3.65978185,1800,89000
23.878601,-3.66133958,1900,89000
23.9020026,-3.66289181,2000,89000
23.9254048,-3.66443856,2100,89000
23.9488078,-3.66597982,2200,89000
23.9722117,-3.66751562,2300,89000
23.9956168,-3.66904595,2400,89000
24.0190232,-3.67057084,2500,89000
24.0424311,-3.67209029,2600,89000
24.0658406,-3.6736043,2700,89000
24.0892519,-3.6751129,2800,89000
24.1126652,-3.67661609,2900,89000
24.1360806,-3.67811388,3000,89000
24.1594983,-3.67960627,3100,89000
24.1829185,-3.68109328,3200,89000
24.2063413,-3.68257492,3300,89000
24.2297668,-3.68405118,3400,89000
24.2531954,-3.6855221,3500,89000
24.276627,-3.68698766,3600,89000
24.300062,-3.68844788,3700,89000
24.3235004,-3.68990276,3800,89000
24.3469424,-3.69135233,3900,89000
24.3701537,-3.69278215,3999,89000
23.433412,-3.64682552,0,89100
23.4568328,-3.64848452,100,89100
23.4802512,-3.65013779,200,89100
23.5036672,-3.65178535,300,89100
23.527081,-3.65342722,400,89100
23.5504928,-3.65506341,500,89100
23.5739029,-3.65669394,600,89100
23.5973112,-3.65831881,700,89100
23.6207181,-3.65993804,800,89100
23.6441236,-3.66155164,900,89100
23.6675279,-3.66315962,1000,89100
23.6909313,-3.664762,1100,89100
23.7143338,-3.66635878,1200,89100
23.7377356,-3.66794998,1300,89100
23.761137,-3.66953562,1400,89100
23.784538,-3.67111569,1500,89100
23.8079388,-3.67269022,1600,89100
23.8313396,-3.67425922,1700,89100
23.8547405,-3.67582269,1800,89100
23.8781418,-3.67738065,1900,89100
23.9015435,-3.6789331,2000,89100
23.9249459,-3.68048006,2100,89100
23.9483491,-3.68202154,2200,89100
23.9717533,-3.68355755,2300,89100
23.9951586,-3.6850881,2400,89100
24.0185652,-3.6866132,2500,89100
24.0419733,-3.68813285,2600,89100
24.065383,-3.68964707,2700,89100
24.0887945,-3.69115587,2800,89100
24.112208,-3.69265926,2900,89100
24.1356236,-3.69415724,3000,89100
24.1590415,-3.69564983,3100,89100
24.1824619,-3.69713703,3200,89100
24.2058849,-3.69861885,3300,89100
24.2293106,-3.70009531,3400,89100
24.2527394,-3.7015664,3500,89100
24.2761713,-3.70303215,3600,89100
24.2996064,-3.70449255,3700,89100
24.323045,-3.70594761,3800,89100
24.3464873,-3.70739735,3900,89100
24.3696988,-3.70882734,3999,89100
23.4329228,-3.66290019,0,89200
23.4563437,-3.66455953,100,89200
23.4797621,-3.66621314,200,89200
23.5031782,-3.66786105,300,89200
23.5265922,-3.66950325,400,89200
23.5500041,-3.67113978,500,89200
23.5734143,-3.67277064,600,89200
23.5968227,-3.67439583,700,89200
23.6202297,-3.67601539,800,89200
23.6436353,-3.67762931,900,89200
23.6670398,-3.67923762,1000,89200
23.6904433,-3.68084031,1100,89200
23.7138459,-3.68243741,1200,89200
23.7372478,-3.68402893,1300,89200
23.7606493,-3.68561488,1400,89200
23.7840503,-3.68719526,1500,89200
23.8074513,-3.6887701,1600,89200
23.8308522,-3.6903394,1700,89200
23.8542532,-3.69190317,1800,89200
23.8776546,-3.69346142,1900,89200
23.9010564,-3.69501417,2000,89200
23.9244589,-3.69656143,2100,89200
23.9478622,-3.6981032,2200,89200
23.9712664,-3.6996395,2300,89200
23.9946719,-3.70117033,2400,89200
24.0180786,-3.70269571,2500,89200
24.0414867,-3.70421565,2600,89200
24.0648966,-3.70573015,2700,89200
24.0883082,-3.70723923,2800,89200
24.1117217,-3.70874289,2900,89200
24.1351374,-3.71024114,3000,89200
24.1585554,-3.711734,3100,89200
24.1819759,-3.71322147,3200,89200
24.205399,-3.71470355,3300,89200
24.2288248,-3.71618027,3400,89200
24.2522537,-3.71765163,3500,89200
24.2756856,-3.71911763,3600,89200
24.2991209,-3.72057828,3700,89200
24.3225596,-3.72203359,3800,89200
24.3460019,-3.72348358,3900,89200
24.3692135,-3.72491382,3999,89200
23.4324545,-3.67889837,0,89300
23.4558757,-3.68055766,100,89300
23.4792944,-3.68221122,200,89300
23.5027108,-3.68385908,300,89300
23.5261251,-3.68550124,400,89300
23.5495373,-3.68713771,500,89300
23.5729477,-3.68876851,600,89300
23.5963565,-3.69039365,700,89300
23.6197638,-3.69201314,800,89300
23.6431697,-3.693627,900,89300
23.6665744,-3.69523524,1000,89300
23.6899782,-3.69683787,1100,89300
23.7133811,-3.6984349,1200,89300
23.7367834,-3.70002634,1300,89300
23.7601851,-3.70161221,1400,89300
23.7835865,-3.70319251,1500,89300
23.8069877,-3.70476727,1600,89300
23.830389,-3.70633648,1700,89300
23.8537903,-3.70790017,1800,89300
23.877192,-3.70945833,1900,89300
23.9005942,-3.71101099,2000,89300
23.923997,-3.71255815,2100,89300
23.9474006,-3.71409983,2200,89300
23.9708052,-3.71563602,2300,89300
23.9942109,-3.71716675,2400,89300
24.017618,-3.71869203,2500,89300
24.0410265,-3.72021186,2600,89300
24.0644366,-3.72172625,2700,89300
24.0878486,-3.72323521,2800,89300
24.1112625,-3.72473875,2900,89300
24.1346785,-3.72623689,3000,89300
24.1580969,-3.72772963,3100,89300
24.1815177,-3.72921697,3200,89300
24.2049411,-3.73069893,3300,89300
24.2283673,-3.73217552,3400,89300
24.2517965,-3.73364674,3500,89300
24.2752288,-3.73511261,3600,89300
24.2986644,-3.73657312,3700,89300
24.3221035,-3.7380283,3800,89300
24.3455462,-3.73947814,3900,89300
24.3687581,-3.74090824,3999,89300
23.4319713,-3.69487141,0,89400
23.4553929,-3.69653043,100,89400
23.4788119,-3.69818372,200,89400
23.5022287,-3.69983129,300,89400
23.5256433,-3.70147317,400,89400
23.5490559,-3.70310935,500,89400
23.5724667,-3.70473986,600,89400
23.5958758,-3.70636471,700,89400
23.6192835,-3.70798391,800,89400
23.6426898,-3.70959747,900,89400
23.6660949,-3.71120541,1000,89400
23.6894991,-3.71280773,1100,89400
23.7129024,-3.71440446,1200,89400
23.736305,-3.71599559,1300,89400
23.7597071,-3.71758115,1400,89400
23.7831089,-3.71916115,1500,89400
23.8065105,-3.72073558,1600,89400
23.8299121,-3.72230448,1700,89400
23.8533139,-3.72386784,1800,89400
23.876716,-3.72542568,1900,89400
23.9001186,-3.72697802,2000,89400
23.9235218,-3.72852485,2100,89400
23.9469258,-3.73006619,2200,89400
23.9703308,-3.73160205,2300,89400
23.9937369,-3.73313245,2400,89400
24.0171444,-3.73465738,2500,89400
24.0405533,-3.73617687,2600,89400
24.0639639,-3.73769091,2700,89400
24.0873763,-3.73919953,2800,89400
24.1107906,-3.74070272,2900,89400
24.1342071,-3.7422005,3000,89400
24.1576259,-3.74369288,3100,89400
24.1810471,-3.74517987,3200,89400
24.204471,-3.74666147,3300,89400
24.2278976,-3.74813769,3400,89400
24.2513272,-3.74960854,3500,89400
24.27476,-3.75107404,3600,89400
24.298196,-3.75253418,3700,89400
24.3216355,-3.75398898,3800,89400
24.3450787,-3.75543845,3900,89400
